,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002,Unlabeled:5003,Unlabeled:5003,Unlabeled:5003,Unlabeled:5004,Unlabeled:5004,Unlabeled:5004,Unlabeled:5005,Unlabeled:5005,Unlabeled:5005,Unlabeled:5006,Unlabeled:5006,Unlabeled:5006,Unlabeled:5007,Unlabeled:5007,Unlabeled:5007,Unlabeled:5008,Unlabeled:5008,Unlabeled:5008,Unlabeled:5009,Unlabeled:5009,Unlabeled:5009,Unlabeled:5010,Unlabeled:5010,Unlabeled:5010,Unlabeled:5021,Unlabeled:5021,Unlabeled:5021
,,8392B20CF49E35701388,8392B20CF49E35701388,8392B20CF49E35701388,8392B20CF49E35701389,8392B20CF49E35701389,8392B20CF49E35701389,8392B20CF49E3570138A,8392B20CF49E3570138A,8392B20CF49E3570138A,8392B20CF49E3570138B,8392B20CF49E3570138B,8392B20CF49E3570138B,8392B20CF49E3570138C,8392B20CF49E3570138C,8392B20CF49E3570138C,8392B20CF49E3570138D,8392B20CF49E3570138D,8392B20CF49E3570138D,8392B20CF49E3570138E,8392B20CF49E3570138E,8392B20CF49E3570138E,8392B20CF49E3570138F,8392B20CF49E3570138F,8392B20CF49E3570138F,8392B20CF49E35701390,8392B20CF49E35701390,8392B20CF49E35701390,8392B20CF49E35701391,8392B20CF49E35701391,8392B20CF49E35701391,8392B20CF49E35701392,8392B20CF49E35701392,8392B20CF49E35701392,8392B20CF49E3570139D,8392B20CF49E3570139D,8392B20CF49E3570139D
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
174,1.45,0.199164,0.446504,0.132765,0.165169,0.615812,0.148566,0.009977,-0.000324,0.009994,0.009932,-0.000245,0.210367,0.113425,1.457963,0.148811,0.115056,1.388745,0.154052,0.122433,1.261663,0.153539,0.12483,1.128445,0.156786,0.128823,0.990861,0.157756,0.136838,0.768097,0.153739,0.160289,-0.000188,0.01012,,,
175,1.458333,0.199165,0.446518,0.132752,0.165176,0.615815,0.148579,0.009985,-0.000313,0.009983,0.009935,-0.000225,0.210374,0.113429,1.457967,0.148798,0.115054,1.388752,0.154055,0.122435,1.261681,0.153535,0.124825,1.128452,0.156791,0.128809,0.990875,0.15775,0.136851,0.768112,0.153732,0.160307,-0.00016,0.010124,,,
176,1.466667,0.199175,0.446508,0.132773,0.165161,0.615792,0.148589,0.009988,-0.000319,0.010007,0.009944,-0.000238,0.210374,0.113438,1.457952,0.14882,0.115057,1.388745,0.154057,0.122434,1.261665,0.153553,0.124839,1.128439,0.156799,0.128831,0.990854,0.157762,0.136836,0.768101,0.153742,0.160295,-0.000169,0.010124,,,
177,1.475,0.199341,0.446616,0.13285,0.165158,0.615797,0.148597,0.009996,-0.000323,0.01001,0.009936,-0.000252,0.210388,0.113431,1.457923,0.148829,0.115057,1.388737,0.154065,0.122419,1.261649,0.153553,0.124825,1.128428,0.156805,0.12882,0.990838,0.157788,0.136849,0.768051,0.153756,0.160291,-0.000212,0.010145,,,
178,1.483333,0.199168,0.446455,0.132806,0.165166,0.615778,0.148624,0.009985,-0.000355,0.01004,0.00994,-0.00027,0.210407,0.11343,1.457906,0.148847,0.115051,1.38872,0.154087,0.122412,1.261628,0.153578,0.124843,1.128417,0.15683,0.128824,0.990813,0.1578,0.136848,0.768062,0.153785,0.160286,-0.000226,0.010166,,,
179,1.491667,0.199173,0.446428,0.13283,0.165165,0.615739,0.148641,0.00998,-0.000365,0.010077,0.009942,-0.00031,0.210416,0.113427,1.45787,0.148863,0.115059,1.388686,0.154088,0.122411,1.261603,0.15359,0.124826,1.128382,0.156841,0.128818,0.990792,0.157828,0.136833,0.768025,0.153802,0.160281,-0.000284,0.010191,,,
180,1.5,0.19917,0.446439,0.132861,0.165164,0.615745,0.14864,0.009978,-0.000347,0.010069,0.009931,-0.000291,0.210423,0.113437,1.457862,0.148869,0.11506,1.388694,0.1541,0.122397,1.261603,0.15359,0.124829,1.128388,0.156848,0.128828,0.99079,0.157838,0.136841,0.768018,0.153808,0.160273,-0.000275,0.010215,,,
181,1.508333,0.199175,0.446428,0.132855,0.165157,0.615746,0.148654,0.009983,-0.000394,0.010049,0.009933,-0.000324,0.210433,0.113438,1.457878,0.148873,0.115069,1.388688,0.154105,0.122423,1.261582,0.153595,0.124837,1.128379,0.156851,0.128819,0.990782,0.157823,0.13684,0.768023,0.153808,0.160288,-0.000301,0.01021,,,
182,1.516667,0.199212,0.446429,0.132898,0.16516,0.615755,0.148633,0.01001,-0.000373,0.010073,0.009938,-0.00028,0.210426,0.113431,1.457883,0.148854,0.115052,1.388708,0.154105,0.122408,1.261608,0.15359,0.124829,1.128389,0.156831,0.128817,0.990803,0.157815,0.136841,0.768032,0.153791,0.1603,-0.000262,0.010175,,,
183,1.525,0.199171,0.446483,0.132822,0.16517,0.615784,0.148631,0.010011,-0.000412,0.010049,0.009954,-0.000291,0.210411,0.113423,1.457893,0.148855,0.115057,1.388722,0.154094,0.122413,1.261624,0.153581,0.124824,1.128409,0.156827,0.128807,0.990815,0.157803,0.136853,0.768056,0.153775,0.160289,-0.000235,0.01016,,,
184,1.533333,0.199172,0.446498,0.13279,0.165179,0.61578,0.148586,0.009998,-0.000358,0.010035,0.009943,-0.000249,0.210408,0.113423,1.457939,0.14882,0.11506,1.388729,0.154063,0.12242,1.261662,0.153559,0.124819,1.128437,0.156802,0.128824,0.990833,0.157775,0.136844,0.768067,0.153751,0.160281,-0.000201,0.010139,,,
185,1.541667,0.199173,0.446519,0.132782,0.165174,0.615815,0.1486,0.009976,-0.000313,0.010012,0.009943,-0.000261,0.210392,0.113433,1.457947,0.148828,0.11506,1.388732,0.154069,0.12242,1.261643,0.153559,0.124818,1.12843,0.156794,0.128827,0.990854,0.157784,0.136843,0.768091,0.153761,0.160304,-0.000195,0.010128,,,
186,1.55,0.199178,0.446523,0.132779,0.165177,0.615803,0.148598,0.010014,-0.000377,0.01001,0.009953,-0.000289,0.210369,0.113425,1.457958,0.148815,0.115061,1.38875,0.154062,0.122416,1.261667,0.15356,0.124829,1.128437,0.1568,0.128822,0.990848,0.157767,0.13685,0.768075,0.153749,0.160307,-0.000196,0.010117,,,
187,1.558333,0.199171,0.446511,0.1328,0.165166,0.615803,0.148611,0.009982,-0.00031,0.010008,0.009931,-0.000279,0.210388,0.113433,1.457932,0.14883,0.11505,1.388741,0.154069,0.122422,1.261626,0.15356,0.124826,1.128434,0.156809,0.128821,0.990834,0.157785,0.136849,0.768075,0.153763,0.160302,-0.000201,0.010144,,,
188,1.566667,0.199175,0.446475,0.132825,0.165161,0.615781,0.148636,0.009992,-0.000352,0.01001,0.00996,-0.000348,0.210419,0.113437,1.457903,0.148858,0.115066,1.388721,0.154089,0.122426,1.261645,0.153592,0.124829,1.128416,0.156825,0.128818,0.990817,0.157798,0.136838,0.768046,0.153784,0.160321,-0.000236,0.010141,,,
189,1.575,0.199355,0.446602,0.132892,0.165169,0.615761,0.148645,0.010003,-0.000359,0.010041,0.009898,-0.000239,0.210251,0.113433,1.457886,0.148869,0.115067,1.388703,0.154094,0.122404,1.261604,0.15358,0.124825,1.128408,0.156842,0.128813,0.990816,0.157819,0.13685,0.768036,0.153801,0.160438,-0.000381,0.010288,,,
190,1.583333,0.199173,0.446439,0.132856,0.16516,0.615738,0.148654,0.00999,-0.000374,0.010043,0.009862,-0.000211,0.210433,0.113434,1.45787,0.148891,0.115057,1.38869,0.154108,0.122419,1.261598,0.153597,0.124822,1.12838,0.156844,0.128813,0.990796,0.15783,0.136833,0.768021,0.15382,0.160415,-0.00038,0.010324,,,
191,1.591667,0.199192,0.446422,0.132905,0.165164,0.615741,0.148638,0.010004,-0.000367,0.010046,0.009965,-0.00035,0.210398,0.113426,1.457878,0.148884,0.115053,1.388687,0.154098,0.122409,1.261597,0.153594,0.124825,1.128398,0.156846,0.128806,0.990807,0.157834,0.136841,0.768025,0.15382,0.16042,-0.000382,0.01032,,,
192,1.6,0.199173,0.446459,0.132837,0.165154,0.615776,0.148642,0.010001,-0.000337,0.010024,0.009922,-0.000273,0.210403,0.113427,1.457892,0.148864,0.115046,1.38871,0.154096,0.122411,1.261599,0.153579,0.124831,1.128408,0.15683,0.128814,0.990821,0.157808,0.136841,0.768044,0.153797,0.160427,-0.000331,0.010304,,,
193,1.608333,0.199169,0.446504,0.132809,0.165169,0.615791,0.14863,0.010001,-0.000309,0.010024,0.009947,-0.000283,0.210412,0.113411,1.457917,0.148848,0.115063,1.388718,0.154087,0.122415,1.261614,0.153568,0.12482,1.12842,0.156832,0.128822,0.990835,0.157798,0.136855,0.768073,0.153784,0.160424,-0.000315,0.010291,,,
194,1.616667,0.199178,0.446493,0.132792,0.16516,0.615803,0.148609,0.009998,-0.000309,0.009992,0.009951,-0.000245,0.210397,0.113427,1.457929,0.148822,0.11506,1.388743,0.15408,0.122418,1.261655,0.153557,0.124816,1.128439,0.156804,0.128816,0.990847,0.157778,0.13686,0.768084,0.153747,0.16043,-0.000305,0.010275,,,
195,1.625,0.199379,0.446623,0.132887,0.165169,0.615802,0.148606,0.009979,-0.000303,0.009998,0.009942,-0.000234,0.210389,0.113427,1.457939,0.148805,0.115062,1.38875,0.154052,0.122417,1.261655,0.153551,0.124826,1.128445,0.156806,0.128827,0.990863,0.157779,0.136833,0.768101,0.153763,0.160431,-0.000265,0.010255,,,
196,1.633333,0.199342,0.446655,0.132836,0.165172,0.615809,0.148601,0.009989,-0.000302,0.009997,0.009949,-0.000251,0.210392,0.113428,1.45793,0.148819,0.115068,1.388749,0.154068,0.122426,1.26167,0.153565,0.124818,1.128448,0.156822,0.128818,0.990864,0.157791,0.136852,0.768074,0.153762,0.160441,-0.000301,0.010277,,,
197,1.641667,0.199347,0.446613,0.132849,0.165167,0.61579,0.148626,0.009991,-0.00034,0.010022,0.009947,-0.000278,0.210405,0.11343,1.457911,0.148832,0.115065,1.388727,0.154087,0.122428,1.261635,0.153574,0.12482,1.12841,0.156823,0.128821,0.990834,0.157792,0.136837,0.768063,0.15378,0.160434,-0.000305,0.0103,,,
198,1.65,0.199175,0.446467,0.132818,0.165166,0.615764,0.148642,0.009998,-0.000338,0.010036,0.00994,-0.000292,0.210418,0.113439,1.457878,0.148854,0.115062,1.388707,0.154097,0.12241,1.261604,0.153592,0.124833,1.128415,0.156848,0.128825,0.99082,0.157828,0.136831,0.768044,0.153814,0.160412,-0.000343,0.010315,,,
199,1.658333,0.199171,0.446425,0.132851,0.165159,0.61572,0.148663,0.010002,-0.000365,0.010061,0.009945,-0.000298,0.210453,0.113427,1.457852,0.148891,0.115053,1.388688,0.1541,0.122413,1.261571,0.153606,0.124827,1.128382,0.156848,0.128814,0.990799,0.157857,0.13684,0.768013,0.153822,0.160405,-0.000363,0.010338,,,
200,1.666667,0.199162,0.446431,0.132859,0.165155,0.615735,0.148651,0.010009,-0.000384,0.010074,0.009945,-0.000315,0.210459,0.113446,1.457859,0.148888,0.115048,1.388688,0.154113,0.122419,1.261574,0.153608,0.124835,1.128393,0.156856,0.128832,0.990799,0.157854,0.136846,0.76801,0.153831,0.160419,-0.000381,0.010346,,,
201,1.675,0.199177,0.446428,0.132842,0.165159,0.615725,0.148655,0.009986,-0.000359,0.010053,0.009939,-0.000303,0.210443,0.113436,1.457855,0.148889,0.115067,1.388687,0.1541,0.122415,1.261572,0.1536,0.124828,1.12839,0.156863,0.128819,0.990793,0.157837,0.136837,0.768019,0.153831,0.160419,-0.000361,0.010342,,,
202,1.683333,0.199164,0.44645,0.132821,0.165169,0.615756,0.148634,0.009989,-0.000334,0.010045,0.009953,-0.000287,0.210435,0.113437,1.457882,0.148861,0.115059,1.388702,0.154098,0.122418,1.261612,0.153593,0.124821,1.128407,0.156839,0.128807,0.990809,0.157828,0.136855,0.768032,0.153802,0.160402,-0.000344,0.010322,,,
203,1.691667,0.199161,0.446497,0.132785,0.16517,0.615793,0.148606,0.009999,-0.000302,0.01002,0.009935,-0.000248,0.210407,0.113439,1.457937,0.148845,0.115067,1.388731,0.154066,0.122419,1.261641,0.153565,0.124811,1.128431,0.156807,0.128821,0.990851,0.1578,0.136847,0.768057,0.153774,0.160433,-0.000311,0.010294,,,
204,1.7,0.199341,0.446676,0.132811,0.165158,0.615821,0.14857,0.009966,-0.000269,0.009982,0.009932,-0.000245,0.210381,0.113427,1.457952,0.14881,0.115069,1.388755,0.154041,0.122419,1.261674,0.153541,0.124826,1.128452,0.156784,0.128813,0.990874,0.157761,0.136851,0.768097,0.15374,0.160427,-0.000283,0.010257,,,
205,1.708333,0.199351,0.446714,0.132792,0.165158,0.615857,0.148563,0.009999,-0.000272,0.009977,0.009947,-0.000229,0.21038,0.113444,1.457979,0.148788,0.115062,1.388782,0.154036,0.122425,1.261701,0.15353,0.124825,1.128478,0.15677,0.128816,0.990887,0.157759,0.136862,0.768137,0.153725,0.160425,-0.000274,0.01025,,,
206,1.716667,0.199168,0.44661,0.132735,0.165166,0.615872,0.148543,0.009967,-0.000261,0.009969,0.009942,-0.000214,0.210376,0.113423,1.457995,0.148797,0.115062,1.388767,0.15404,0.122414,1.261702,0.153525,0.124829,1.128472,0.156769,0.128812,0.990892,0.157733,0.136862,0.76817,0.153705,0.160432,-0.000257,0.010244,,,
207,1.725,0.199335,0.446772,0.132807,0.165178,0.615913,0.148571,0.009971,-0.000292,0.009992,0.009945,-0.00023,0.210404,0.113419,1.457953,0.148811,0.115057,1.388748,0.154049,0.1224,1.261668,0.153548,0.124826,1.12846,0.156787,0.128821,0.990873,0.157758,0.136867,0.768197,0.153711,0.160422,-0.000298,0.010265,,,
208,1.733333,0.199343,0.446797,0.132832,0.165196,0.615951,0.148594,0.009979,-0.000325,0.010017,0.009937,-0.000257,0.210412,0.113421,1.457913,0.148837,0.115041,1.388727,0.154077,0.122376,1.261635,0.153573,0.124809,1.128443,0.156816,0.128832,0.990842,0.157792,0.136895,0.768224,0.15375,0.160419,-0.000343,0.01029,,,
209,1.741667,0.199324,0.446854,0.132865,0.165206,0.616007,0.14863,0.009977,-0.000368,0.010038,0.009942,-0.000302,0.210442,0.11341,1.457862,0.148862,0.115048,1.388683,0.154098,0.122357,1.261604,0.153584,0.124822,1.128408,0.156829,0.128844,0.990816,0.157818,0.136939,0.768303,0.153791,0.160409,-0.000368,0.010315,,,
210,1.75,0.19937,0.446927,0.132901,0.165224,0.616087,0.148651,0.010017,-0.000412,0.0101,0.00993,-0.000328,0.210463,0.113414,1.457821,0.148893,0.115041,1.388676,0.154108,0.122339,1.261587,0.153617,0.124827,1.128399,0.156868,0.128846,0.99079,0.157833,0.136955,0.768379,0.153811,0.160397,-0.000418,0.010344,,,
211,1.758333,0.199388,0.447061,0.1329,0.165272,0.616219,0.148675,0.009994,-0.00041,0.010081,0.009941,-0.000352,0.210478,0.113422,1.457808,0.148904,0.115039,1.388658,0.154109,0.122332,1.261587,0.15362,0.12482,1.128399,0.15687,0.12888,0.990791,0.157838,0.136999,0.768517,0.153832,0.160408,-0.000436,0.010351,,,
212,1.766667,0.199439,0.447225,0.132874,0.165312,0.6164,0.148618,0.009989,-0.000383,0.010065,0.009948,-0.000332,0.210454,0.113419,1.457845,0.148901,0.115039,1.388675,0.154105,0.122323,1.261617,0.153609,0.124829,1.12842,0.156864,0.12889,0.99084,0.157834,0.137053,0.768677,0.153827,0.160412,-0.000416,0.010349,,,
213,1.775,0.199513,0.447437,0.132846,0.16538,0.616611,0.148588,0.00998,-0.000373,0.010036,0.009944,-0.000289,0.21044,0.113425,1.457869,0.148868,0.115033,1.388702,0.154088,0.122333,1.261667,0.153589,0.124838,1.128462,0.15684,0.128919,0.990875,0.157828,0.137125,0.768918,0.153783,0.160424,-0.000372,0.010317,,,
214,1.783333,0.199635,0.447735,0.132823,0.165472,0.616855,0.148521,0.009975,-0.000296,0.010007,0.009937,-0.000252,0.210399,0.113407,1.457934,0.148816,0.115039,1.388731,0.154057,0.122329,1.26174,0.153575,0.124849,1.128525,0.156823,0.128939,0.990921,0.157793,0.137187,0.769199,0.153767,0.160418,-0.000319,0.010293,,,
215,1.791667,0.199747,0.448025,0.13278,0.165577,0.617148,0.148502,0.009966,-0.000274,0.009986,0.009928,-0.000225,0.210376,0.113412,1.457971,0.148799,0.115037,1.388752,0.154048,0.122322,1.261809,0.153554,0.124857,1.128574,0.156797,0.128975,0.990988,0.157772,0.137288,0.769501,0.153736,0.160426,-0.000263,0.010257,,,
216,1.8,0.19994,0.448347,0.132789,0.165707,0.617403,0.148495,0.009966,-0.000248,0.009966,0.00994,-0.0002,0.210359,0.113399,1.457985,0.148768,0.115034,1.388774,0.154033,0.122304,1.261847,0.153547,0.124865,1.128608,0.156794,0.129023,0.991029,0.15776,0.137365,0.769787,0.153715,0.160431,-0.000262,0.010238,,,
217,1.808333,0.200141,0.448625,0.132773,0.165867,0.617724,0.148482,0.009962,-0.000267,0.009977,0.009924,-0.00022,0.210361,0.113415,1.457974,0.148777,0.115044,1.388762,0.154032,0.122285,1.261854,0.153552,0.124872,1.128613,0.156812,0.129054,0.99106,0.157765,0.137469,0.770105,0.153719,0.160422,-0.000246,0.010239,,,
218,1.816667,0.200357,0.448954,0.132768,0.166061,0.618036,0.148509,0.009961,-0.000283,0.009988,0.009939,-0.000229,0.21037,0.113404,1.457962,0.148795,0.115043,1.388748,0.154043,0.122261,1.261838,0.153554,0.124891,1.128631,0.156829,0.129097,0.991065,0.157797,0.137603,0.77043,0.153751,0.160435,-0.000278,0.010249,,,
219,1.825,0.200613,0.449219,0.132777,0.166246,0.618323,0.148533,0.009969,-0.000323,0.010013,0.009936,-0.000261,0.210398,0.113407,1.457919,0.148828,0.115043,1.388728,0.154072,0.122245,1.261857,0.153602,0.124909,1.128641,0.156869,0.129146,0.991071,0.157841,0.13767,0.770666,0.153807,0.160423,-0.000322,0.010281,,,
220,1.833333,0.200931,0.449504,0.132764,0.16647,0.618653,0.148558,0.009978,-0.000353,0.010039,0.009936,-0.000284,0.210424,0.1134,1.457894,0.148872,0.115033,1.388706,0.154087,0.12219,1.261819,0.153623,0.124916,1.128626,0.156901,0.129199,0.991069,0.157875,0.137813,0.770946,0.153817,0.160407,-0.000364,0.01031,,,
221,1.841667,0.201266,0.449841,0.132737,0.166742,0.619009,0.148589,0.009978,-0.000383,0.01006,0.009956,-0.000312,0.210458,0.113413,1.457852,0.148885,0.115031,1.388677,0.1541,0.122159,1.261848,0.153651,0.124911,1.128644,0.156915,0.129249,0.99109,0.157901,0.137988,0.771269,0.153854,0.160414,-0.000385,0.010344,,,
222,1.85,0.201518,0.450063,0.132655,0.167004,0.619351,0.148568,0.010021,-0.00041,0.010095,0.009953,-0.000331,0.210453,0.11341,1.457848,0.148884,0.115032,1.38869,0.154098,0.122135,1.26188,0.153643,0.124948,1.128694,0.15692,0.129317,0.991121,0.157904,0.138124,0.771613,0.153827,0.160415,-0.000387,0.010334,,,
223,1.858333,0.202197,0.450593,0.132635,0.167333,0.619743,0.148516,0.009985,-0.000397,0.010052,0.009946,-0.000312,0.210443,0.113419,1.457866,0.148889,0.115043,1.388691,0.154097,0.122119,1.261929,0.153649,0.124967,1.128736,0.156914,0.129388,0.991169,0.157908,0.138345,0.771979,0.153794,0.160407,-0.000386,0.010324,,,
224,1.866667,0.202793,0.451054,0.13256,0.167763,0.62016,0.148541,0.009988,-0.000365,0.010023,0.009945,-0.000287,0.210431,0.113421,1.457899,0.148853,0.115037,1.388712,0.154083,0.122099,1.262007,0.153659,0.124955,1.128802,0.156905,0.129439,0.991254,0.157896,0.138333,0.772514,0.153892,0.160407,-0.000345,0.01031,,,
225,1.875,0.203465,0.451534,0.132526,0.168159,0.62052,0.148497,0.009987,-0.000329,0.010021,0.009943,-0.000272,0.210404,0.113416,1.457932,0.148836,0.115052,1.388733,0.154056,0.122056,1.262074,0.153615,0.124989,1.128867,0.156891,0.129516,0.991318,0.15787,0.13885,0.772722,0.153724,0.160414,-0.000308,0.010277,,,
226,1.883333,0.204147,0.451995,0.132487,0.168623,0.620941,0.148438,0.00998,-0.0003,0.009996,0.009928,-0.000262,0.210383,0.113412,1.457967,0.148817,0.115047,1.388748,0.154062,0.122027,1.262139,0.153616,0.125001,1.128915,0.156885,0.12959,0.99139,0.157842,0.139115,0.7731,0.153671,0.16042,-0.000273,0.010267,,,
227,1.891667,0.204896,0.45246,0.132476,0.169106,0.621358,0.148418,0.009986,-0.000285,0.009993,0.009921,-0.000232,0.21038,0.113411,1.457981,0.14881,0.115056,1.388761,0.154051,0.121977,1.262189,0.153601,0.125026,1.128979,0.15688,0.12967,0.991437,0.157825,0.139398,0.773469,0.153659,0.160426,-0.000263,0.010252,,,
228,1.9,0.205755,0.45291,0.132466,0.169664,0.621696,0.14839,0.009979,-0.00028,0.009995,0.009921,-0.00023,0.210383,0.113402,1.457957,0.148816,0.115035,1.388743,0.154048,0.121925,1.26222,0.153618,0.125039,1.12903,0.15688,0.129747,0.991485,0.157837,0.139711,0.773811,0.153613,0.160416,-0.000284,0.010257,,,
229,1.908333,0.206471,0.453159,0.132334,0.170351,0.622044,0.148382,0.009982,-0.000317,0.01002,0.009937,-0.000238,0.210399,0.11341,1.457932,0.148823,0.115033,1.388721,0.154089,0.121867,1.262242,0.153638,0.125049,1.129064,0.15688,0.129846,0.99151,0.157855,0.140015,0.774128,0.153611,0.160433,-0.000301,0.01029,,,
230,1.916667,0.20743,0.453638,0.132281,0.171039,0.622453,0.148346,0.009994,-0.000346,0.010025,0.009943,-0.000289,0.210424,0.113409,1.457929,0.148867,0.115036,1.388704,0.154082,0.121825,1.262278,0.153655,0.125084,1.129075,0.156885,0.129928,0.991547,0.157856,0.140357,0.774414,0.153557,0.160433,-0.000342,0.010299,,,
231,1.925,0.208514,0.454119,0.132284,0.171698,0.622813,0.148345,0.010007,-0.000378,0.010055,0.009953,-0.000296,0.210448,0.113409,1.457896,0.148894,0.115049,1.388682,0.154093,0.121768,1.262288,0.153662,0.125089,1.129117,0.156918,0.130023,0.991597,0.157869,0.140632,0.774716,0.153508,0.160436,-0.000352,0.010327,,,
232,1.933333,0.209622,0.454636,0.132271,0.172395,0.623183,0.148291,0.010039,-0.000404,0.010091,0.009963,-0.000296,0.210452,0.113411,1.457894,0.148899,0.115043,1.388665,0.154125,0.121733,1.262345,0.153687,0.125102,1.129162,0.156898,0.1301,0.991635,0.157867,0.140973,0.775034,0.153486,0.16042,-0.000379,0.010338,,,
233,1.941667,0.210816,0.455121,0.132153,0.173206,0.623575,0.148259,0.010013,-0.000356,0.010053,0.009947,-0.000282,0.21045,0.11341,1.457878,0.148882,0.115033,1.388673,0.154095,0.121679,1.262416,0.153692,0.125135,1.12922,0.156908,0.130193,0.991677,0.157856,0.141326,0.775398,0.15344,0.160421,-0.000356,0.010327,,,
234,1.95,0.212161,0.455633,0.132039,0.174023,0.623986,0.148178,0.01001,-0.000353,0.010037,0.009947,-0.000265,0.210438,0.113418,1.45791,0.148878,0.115049,1.388699,0.154088,0.121615,1.262496,0.153674,0.125149,1.129294,0.15688,0.130295,0.991758,0.157832,0.141747,0.775751,0.153382,0.160427,-0.000333,0.01031,,,
235,1.958333,0.213461,0.456206,0.131945,0.174885,0.624477,0.148089,0.009994,-0.000338,0.010015,0.009945,-0.000252,0.210407,0.113415,1.457936,0.148831,0.115058,1.388704,0.154062,0.121573,1.262595,0.15366,0.125157,1.129361,0.156857,0.130384,0.991826,0.157804,0.142181,0.776147,0.153312,0.160431,-0.000307,0.01028,,,
236,1.966667,0.214921,0.456833,0.131845,0.17582,0.624948,0.148035,0.010005,-0.000317,0.010028,0.009946,-0.000226,0.210383,0.113414,1.457959,0.148831,0.115049,1.388729,0.154063,0.121529,1.262687,0.15364,0.125178,1.129429,0.156827,0.130475,0.991915,0.157774,0.142629,0.776526,0.153219,0.160432,-0.000271,0.010258,,,
237,1.975,0.216611,0.45768,0.131848,0.176742,0.625422,0.147958,0.00999,-0.000306,0.009992,0.009943,-0.000241,0.210379,0.113417,1.457981,0.148822,0.115038,1.388725,0.154052,0.121481,1.262737,0.153629,0.125192,1.129491,0.156819,0.130588,0.991966,0.157771,0.143032,0.776816,0.153164,0.160427,-0.00028,0.010255,,,
238,1.983333,0.218124,0.458124,0.131735,0.177668,0.625787,0.147874,0.00999,-0.000304,0.01,0.009937,-0.000242,0.210388,0.113419,1.457975,0.148828,0.115048,1.388716,0.154044,0.121426,1.262799,0.153651,0.125219,1.129543,0.156825,0.130684,0.992004,0.157751,0.143466,0.777096,0.153108,0.160447,-0.00029,0.010264,,,
239,1.991667,0.219749,0.458756,0.13167,0.178754,0.62621,0.147857,0.009989,-0.000344,0.010028,0.009941,-0.000271,0.210402,0.113416,1.457917,0.148846,0.115033,1.388681,0.154062,0.121377,1.262811,0.153661,0.125233,1.129573,0.156838,0.130786,0.992048,0.157786,0.143912,0.777365,0.153077,0.160431,-0.000311,0.01029,,,
240,2,0.221404,0.459302,0.131583,0.179819,0.626639,0.14781,0.009987,-0.000351,0.010037,0.009949,-0.000292,0.210421,0.11341,1.457887,0.148869,0.115046,1.388664,0.154084,0.121332,1.262847,0.153679,0.125252,1.12959,0.156849,0.130872,0.992066,0.157782,0.1444,0.777631,0.15307,0.160424,-0.000362,0.010326,,,
241,2.008333,0.223112,0.45993,0.13152,0.180832,0.627126,0.147763,0.010005,-0.000377,0.010062,0.009958,-0.000312,0.210441,0.113407,1.457855,0.14891,0.115048,1.388646,0.154103,0.121258,1.262866,0.15368,0.125262,1.129632,0.156879,0.130983,0.9921,0.157836,0.14488,0.777942,0.153057,0.160423,-0.000386,0.010336,,,
242,2.016667,0.224899,0.460369,0.131329,0.182069,0.62764,0.14772,0.010011,-0.000402,0.010074,0.009951,-0.00031,0.210443,0.11343,1.457868,0.14893,0.115046,1.388647,0.15411,0.121211,1.262908,0.15368,0.125277,1.129678,0.156894,0.131073,0.992156,0.157807,0.145313,0.778184,0.153026,0.160408,-0.000407,0.010344,,,
243,2.025,0.226939,0.461233,0.131132,0.183019,0.628011,0.147562,0.010003,-0.00039,0.010065,0.009955,-0.000335,0.210447,0.113422,1.457857,0.148904,0.115046,1.388646,0.154097,0.121171,1.262961,0.153677,0.125301,1.129748,0.15689,0.131177,0.992216,0.157808,0.145745,0.778485,0.152994,0.160415,-0.000379,0.010342,,,
244,2.033333,0.228743,0.461786,0.130858,0.184195,0.628363,0.147492,0.009986,-0.000351,0.010032,0.009973,-0.000307,0.210421,0.113405,1.457904,0.148892,0.115053,1.388659,0.154098,0.121123,1.263033,0.153652,0.125313,1.129824,0.156877,0.131279,0.992304,0.157795,0.146221,0.778814,0.152938,0.160428,-0.000368,0.010321,,,
245,2.041667,0.230594,0.462545,0.130753,0.185562,0.629002,0.147401,0.009997,-0.000328,0.010015,0.009965,-0.000294,0.210408,0.113415,1.457924,0.148857,0.115241,1.388571,0.153955,0.121097,1.263137,0.15366,0.125341,1.129903,0.156865,0.131398,0.992367,0.157776,0.14675,0.779132,0.152852,0.160438,-0.000325,0.010295,,,
