Time (s),Math 1 (A),Math 2 (A)
-7.3780000000000001,0.0011604135031315678,0.00038482831526118601
-7.3769999999999998,0.0011597522368609302,0.00038482831526118601
-7.3760000000000003,0.0011610747694022054,0.00038482831526118601
-7.375,0.0011544621066958286,0.00038329596862962759
-7.3739999999999997,0.0011458656451775388,0.00038023127536651071
-7.3730000000000002,0.0011352853848473358,0.00037716658210339388
-7.3719999999999999,0.0011412367812830748,0.00037869892873495229
-7.3710000000000004,0.0011544621066958286,0.00038329596862962759
-7.3700000000000001,0.0011571071717783792,0.00038329596862962759
-7.3689999999999998,0.0011571071717783792,0.00038329596862962759
-7.3680000000000003,0.001155784639237104,0.00038329596862962759
-7.367,0.001155784639237104,0.00038329596862962759
-7.3659999999999997,0.0011597522368609302,0.00038482831526118601
-7.3650000000000002,0.0011544621066958286,0.00038329596862962759
-7.3639999999999999,0.0011538008404251908,0.00038329596862962759
-7.3630000000000004,0.0011538008404251908,0.00038176362199806918
-7.3620000000000001,0.0011544621066958286,0.00038176362199806918
-7.3609999999999998,0.0011564459055077418,0.00038329596862962759
-7.3600000000000003,0.0011597522368609302,0.00038482831526118601
-7.359,0.0011617360356728432,0.00038482831526118601
-7.3579999999999997,0.0011597522368609302,0.00038482831526118601
-7.3570000000000002,0.001157768438049017,0.00038329596862962759
-7.3559999999999999,0.0011571071717783792,0.00038329596862962759
-7.3550000000000004,0.0011504945090720024,0.00038176362199806918
-7.3540000000000001,0.0011319790534941475,0.00037563423547183557
-7.3529999999999998,0.0011359466511179734,0.00037716658210339388
-7.3520000000000003,0.0011491719765307272,0.00038176362199806918
-7.351,0.0011518170416132778,0.00038176362199806918
-7.3499999999999996,0.0011538008404251908,0.00038329596862962759
-7.3490000000000002,0.001157768438049017,0.00038329596862962759
-7.3479999999999999,0.001157768438049017,0.00038329596862962759
-7.3470000000000004,0.0011604135031315678,0.00038482831526118601
-7.3460000000000001,0.0011584297043196548,0.00038482831526118601
-7.3449999999999998,0.0011571071717783792,0.00038329596862962759
-7.3440000000000003,0.0011531395741545534,0.00038176362199806918
-7.343,0.0011524783078839156,0.00038176362199806918
-7.3419999999999996,0.0011531395741545534,0.00038176362199806918
-7.3410000000000002,0.0011538008404251908,0.00038176362199806918
-7.3399999999999999,0.0011597522368609302,0.00038482831526118601
-7.3390000000000004,0.0011617360356728432,0.00038482831526118601
-7.3380000000000001,0.0011597522368609302,0.00038482831526118601
-7.3369999999999997,0.001157768438049017,0.00038329596862962759
-7.3360000000000003,0.0011564459055077418,0.00038329596862962759
-7.335,0.0011524783078839156,0.00038176362199806918
-7.3339999999999996,0.001147188177718814,0.00038023127536651071
-7.3330000000000002,0.0011478494439894518,0.00038023127536651071
-7.3319999999999999,0.0011498332428013648,0.00038176362199806918
-7.3310000000000004,0.0011511557753426402,0.00038176362199806918
-7.3300000000000001,0.0011584297043196548,0.00038482831526118601
-7.3289999999999997,0.0011604135031315678,0.00038482831526118601
-7.3280000000000003,0.0011584297043196548,0.00038482831526118601
-7.327,0.0011571071717783792,0.00038329596862962759
-7.3259999999999996,0.001155784639237104,0.00038329596862962759
-7.3250000000000002,0.0011518170416132778,0.00038176362199806918
-7.3239999999999998,0.001145204378906901,0.00038023127536651071
-7.3230000000000004,0.001132640319764785,0.00037563423547183557
-7.3220000000000001,0.0011385917162005242,0.00037716658210339388
-7.3209999999999997,0.0011511557753426402,0.00038176362199806918
-7.3200000000000003,0.0011564459055077418,0.00038329596862962759
-7.319,0.0011564459055077418,0.00038329596862962759
-7.3179999999999996,0.001155784639237104,0.00038329596862962759
-7.3170000000000002,0.0011584297043196548,0.00038482831526118601
-7.3159999999999998,0.0011590909705902924,0.00038482831526118601
-7.3150000000000004,0.0011544621066958286,0.00038329596862962759
-7.3140000000000001,0.0011531395741545534,0.00038176362199806918
-7.3129999999999997,0.0011531395741545534,0.00038176362199806918
-7.3120000000000003,0.0011538008404251908,0.00038329596862962759
-7.3109999999999999,0.0011538008404251908,0.00038176362199806918
-7.3099999999999996,0.0011604135031315678,0.00038482831526118601
-7.3090000000000002,0.0011623973019434808,0.00038482831526118601
-7.3079999999999998,0.0011597522368609302,0.00038482831526118601
-7.3070000000000004,0.001157768438049017,0.00038329596862962759
-7.306,0.0011564459055077418,0.00038329596862962759
-7.3049999999999997,0.0011524783078839156,0.00038176362199806918
-7.3040000000000003,0.0011333015860354226,0.00037563423547183557
-7.3029999999999999,0.0011352853848473358,0.00037716658210339388
-7.3019999999999996,0.0011478494439894518,0.00038023127536651071
-7.3010000000000002,0.0011518170416132778,0.00038176362199806918
-7.2999999999999998,0.0011544621066958286,0.00038329596862962759
-7.2990000000000004,0.0011571071717783792,0.00038329596862962759
-7.298,0.0011564459055077418,0.00038329596862962759
-7.2969999999999997,0.001157768438049017,0.00038329596862962759
-7.2960000000000003,0.0011597522368609302,0.00038482831526118601
-7.2949999999999999,0.001157768438049017,0.00038329596862962759
-7.2939999999999996,0.0011544621066958286,0.00038329596862962759
-7.2930000000000001,0.0011524783078839156,0.00038176362199806918
-7.2919999999999998,0.0011531395741545534,0.00038176362199806918
-7.2910000000000004,0.0011538008404251908,0.00038176362199806918
-7.29,0.0011604135031315678,0.00038482831526118601
-7.2889999999999997,0.0011623973019434808,0.00038482831526118601
-7.2880000000000003,0.0011597522368609302,0.00038482831526118601
-7.2869999999999999,0.001157768438049017,0.00038329596862962759
-7.2859999999999996,0.0011571071717783792,0.00038329596862962759
-7.2850000000000001,0.0011531395741545534,0.00038176362199806918
-7.2839999999999998,0.001147188177718814,0.00038023127536651071
-7.2830000000000004,0.001147188177718814,0.00038023127536651071
-7.282,0.0011491719765307272,0.00038023127536651071
-7.2809999999999997,0.001147188177718814,0.00038023127536651071
-7.2800000000000002,0.0011524783078839156,0.00038176362199806918
-7.2789999999999999,0.0011610747694022054,0.00038482831526118601
-7.2779999999999996,0.0011571071717783792,0.00038329596862962759
-7.2770000000000001,0.001155784639237104,0.00038329596862962759
-7.2759999999999998,0.001155784639237104,0.00038329596862962759
-7.2750000000000004,0.0011524783078839156,0.00038329596862962759
-7.274,0.0011458656451775388,0.00038023127536651071
-7.2729999999999997,0.0011319790534941475,0.00037563423547183557
-7.2720000000000002,0.0011379304499298864,0.00037716658210339388
-7.2709999999999999,0.0011511557753426402,0.00038176362199806918
-7.2699999999999996,0.001155784639237104,0.00038329596862962759
-7.2690000000000001,0.0011571071717783792,0.00038329596862962759
-7.2679999999999998,0.0011564459055077418,0.00038329596862962759
-7.2670000000000003,0.001155784639237104,0.00038329596862962759
-7.266,0.0011597522368609302,0.00038482831526118601
-7.2649999999999997,0.0011564459055077418,0.00038329596862962759
-7.2640000000000002,0.0011538008404251908,0.00038329596862962759
-7.2629999999999999,0.0011538008404251908,0.00038329596862962759
-7.2619999999999996,0.0011538008404251908,0.00038329596862962759
-7.2610000000000001,0.0011544621066958286,0.00038329596862962759
-7.2599999999999998,0.0011604135031315678,0.00038482831526118601
-7.2590000000000003,0.0011623973019434808,0.00038636066189274442
-7.258,0.0011597522368609302,0.00038482831526118601
-7.2569999999999997,0.0011584297043196548,0.00038482831526118601
-7.2560000000000002,0.001157768438049017,0.00038329596862962759
-7.2549999999999999,0.0011544621066958286,0.00038329596862962759
-7.2539999999999996,0.0011366079173886112,0.00037716658210339388
-7.2530000000000001,0.001134624118576698,0.00037563423547183557
-7.2519999999999998,0.0011458656451775388,0.00038023127536651071
-7.2510000000000003,0.0011518170416132778,0.00038176362199806918
-7.25,0.0011544621066958286,0.00038329596862962759
-7.2489999999999997,0.001157768438049017,0.00038329596862962759
-7.2480000000000002,0.0011564459055077418,0.00038329596862962759
-7.2469999999999999,0.0011590909705902924,0.00038482831526118601
-7.2460000000000004,0.0011590909705902924,0.00038482831526118601
-7.2450000000000001,0.001157768438049017,0.00038482831526118601
-7.2439999999999998,0.0011544621066958286,0.00038329596862962759
-7.2430000000000003,0.0011531395741545534,0.00038329596862962759
-7.242,0.0011531395741545534,0.00038176362199806918
-7.2409999999999997,0.0011538008404251908,0.00038176362199806918
-7.2400000000000002,0.0011590909705902924,0.00038482831526118601
-7.2389999999999999,0.0011623973019434808,0.00038482831526118601
-7.2380000000000004,0.0011597522368609302,0.00038482831526118601
-7.2370000000000001,0.0011584297043196548,0.00038329596862962759
-7.2359999999999998,0.0011571071717783792,0.00038329596862962759
-7.2350000000000003,0.0011544621066958286,0.00038329596862962759
-7.234,0.0011478494439894518,0.00038023127536651071
-7.2329999999999997,0.0011465269114481764,0.00038023127536651071
-7.2320000000000002,0.0011491719765307272,0.00038176362199806918
-7.2309999999999999,0.0011511557753426402,0.00038176362199806918
-7.2300000000000004,0.0011571071717783792,0.00038329596862962759
-7.2290000000000001,0.0011610747694022054,0.00038482831526118601
-7.2279999999999998,0.0011590909705902924,0.00038482831526118601
-7.2270000000000003,0.001157768438049017,0.00038329596862962759
-7.226,0.0011564459055077418,0.00038329596862962759
-7.2249999999999996,0.0011544621066958286,0.00038329596862962759
-7.2240000000000002,0.001147188177718814,0.00038023127536651071
-7.2229999999999999,0.001132640319764785,0.00037563423547183557
-7.2220000000000004,0.0011372691836592488,0.00037716658210339388
-7.2210000000000001,0.0011498332428013648,0.00038176362199806918
-7.2199999999999998,0.0011551233729664664,0.00038329596862962759
-7.2190000000000003,0.0011571071717783792,0.00038329596862962759
-7.218,0.0011564459055077418,0.00038329596862962759
-7.2169999999999996,0.001157768438049017,0.00038329596862962759
-7.2160000000000002,0.0011597522368609302,0.00038482831526118601
-7.2149999999999999,0.0011571071717783792,0.00038329596862962759
-7.2140000000000004,0.0011538008404251908,0.00038176362199806918
-7.2130000000000001,0.0011538008404251908,0.00038329596862962759
-7.2119999999999997,0.0011538008404251908,0.00038329596862962759
-7.2110000000000003,0.0011538008404251908,0.00038329596862962759
-7.21,0.001157768438049017,0.00038482831526118601
-7.2089999999999996,0.0011643811007553938,0.00038636066189274442
-7.2080000000000002,0.0011637198344847562,0.00038636066189274442
-7.2069999999999999,0.0011610747694022054,0.00038482831526118601
-7.2060000000000004,0.0011590909705902924,0.00038482831526118601
-7.2050000000000001,0.0011564459055077418,0.00038329596862962759
-7.2039999999999997,0.0011405755150124372,0.00037869892873495229
-7.2030000000000003,0.0011339628523060602,0.00037563423547183557
-7.202,0.0011438818463656256,0.00037869892873495229
-7.2009999999999996,0.0011518170416132778,0.00038176362199806918
-7.2000000000000002,0.0011538008404251908,0.00038329596862962759
-7.1989999999999998,0.001157768438049017,0.00038482831526118601
-7.1980000000000004,0.0011564459055077418,0.00038329596862962759
-7.1970000000000001,0.0011564459055077418,0.00038329596862962759
-7.1959999999999997,0.0011597522368609302,0.00038482831526118601
-7.1950000000000003,0.0011584297043196548,0.00038329596862962759
-7.194,0.0011551233729664664,0.00038329596862962759
-7.1929999999999996,0.0011531395741545534,0.00038176362199806918
-7.1920000000000002,0.0011531395741545534,0.00038176362199806918
-7.1909999999999998,0.0011538008404251908,0.00038329596862962759
-7.1900000000000004,0.0011571071717783792,0.00038482831526118601
-7.1890000000000001,0.0011623973019434808,0.00038636066189274442
-7.1879999999999997,0.0011604135031315678,0.00038482831526118601
-7.1870000000000003,0.0011584297043196548,0.00038482831526118601
-7.1859999999999999,0.0011571071717783792,0.00038329596862962759
-7.1849999999999996,0.0011551233729664664,0.00038329596862962759
-7.1840000000000002,0.001147188177718814,0.00038023127536651071
-7.1829999999999998,0.0011465269114481764,0.00038023127536651071
-7.1820000000000004,0.0011485107102600894,0.00038176362199806918
-7.181,0.0011504945090720024,0.00038176362199806918
-7.1799999999999997,0.0011544621066958286,0.00038329596862962759
-7.1790000000000003,0.0011617360356728432,0.00038482831526118601
-7.1779999999999999,0.0011590909705902924,0.00038482831526118601
-7.1769999999999996,0.001157768438049017,0.00038482831526118601
-7.1760000000000002,0.0011538008404251908,0.00038329596862962759
-7.1749999999999998,0.0011518170416132778,0.00038176362199806918
-7.1740000000000004,0.001145204378906901,0.00038023127536651071
-7.173,0.0011313177872235096,0.00037563423547183557
-7.1719999999999997,0.0011352853848473358,0.00037716658210339388
-7.1710000000000003,0.0011478494439894518,0.00038023127536651071
-7.1699999999999999,0.001147188177718814,0.00038023127536651071
-7.1689999999999996,0.0011445431126362632,0.00038023127536651071
-7.1680000000000001,0.0011491719765307272,0.00038176362199806918
-7.1669999999999998,0.0011564459055077418,0.00038329596862962759
-7.1660000000000004,0.0011584297043196548,0.00038329596862962759
-7.165,0.0011610747694022054,0.00038482831526118601
-7.1639999999999997,0.0011597522368609302,0.00038482831526118601
-7.1630000000000003,0.001157768438049017,0.00038482831526118601
-7.1619999999999999,0.0011564459055077418,0.00038329596862962759
-7.1609999999999996,0.0011564459055077418,0.00038329596862962759
-7.1600000000000001,0.0011597522368609302,0.00038482831526118601
-7.1589999999999998,0.0011676874321085821,0.00038789300852430284
-7.1580000000000004,0.0011637198344847562,0.00038636066189274442
-7.157,0.0011610747694022054,0.00038482831526118601
-7.1559999999999997,0.0011584297043196548,0.00038482831526118601
-7.1550000000000002,0.001157768438049017,0.00038329596862962759
-7.1539999999999999,0.001143220580094988,0.00037869892873495229
-7.1529999999999996,0.001132640319764785,0.00037563423547183557
-7.1520000000000001,0.0011405755150124372,0.00037869892873495229
-7.1509999999999998,0.0011511557753426402,0.00038176362199806918
-7.1500000000000004,0.0011531395741545534,0.00038329596862962759
-7.149,0.001157768438049017,0.00038329596862962759
-7.1479999999999997,0.0011571071717783792,0.00038329596862962759
-7.1470000000000002,0.0011584297043196548,0.00038482831526118601
-7.1459999999999999,0.0011590909705902924,0.00038482831526118601
-7.1449999999999996,0.0011584297043196548,0.00038329596862962759
-7.1440000000000001,0.0011551233729664664,0.00038329596862962759
-7.1429999999999998,0.0011524783078839156,0.00038176362199806918
-7.1420000000000003,0.0011531395741545534,0.00038329596862962759
-7.141,0.0011531395741545534,0.00038329596862962759
-7.1399999999999997,0.0011564459055077418,0.00038329596862962759
-7.1390000000000002,0.0011630585682141186,0.00038482831526118601
-7.1379999999999999,0.0011604135031315678,0.00038482831526118601
-7.1369999999999996,0.0011590909705902924,0.00038482831526118601
-7.1360000000000001,0.0011571071717783792,0.00038329596862962759
-7.1349999999999998,0.0011564459055077418,0.00038329596862962759
-7.1340000000000003,0.0011485107102600894,0.00038176362199806918
-7.133,0.0011465269114481764,0.00038023127536651071
-7.1319999999999997,0.0011485107102600894,0.00038023127536651071
-7.1310000000000002,0.0011504945090720024,0.00038176362199806918
-7.1299999999999999,0.0011538008404251908,0.00038176362199806918
-7.1289999999999996,0.0011610747694022054,0.00038482831526118601
-7.1280000000000001,0.0011590909705902924,0.00038329596862962759
-7.1269999999999998,0.0011571071717783792,0.00038329596862962759
-7.1260000000000003,0.0011564459055077418,0.00038329596862962759
-7.125,0.0011551233729664664,0.00038329596862962759
-7.1239999999999997,0.0011485107102600894,0.00038023127536651071
-7.1230000000000002,0.0011339628523060602,0.00037563423547183557
-7.1219999999999999,0.0011359466511179734,0.00037716658210339388
-7.1210000000000004,0.0011478494439894518,0.00038023127536651071
-7.1200000000000001,0.0011531395741545534,0.00038176362199806918
-7.1189999999999998,0.001157768438049017,0.00038329596862962759
-7.1180000000000003,0.0011564459055077418,0.00038329596862962759
-7.117,0.0011564459055077418,0.00038329596862962759
-7.1159999999999997,0.0011597522368609302,0.00038482831526118601
-7.1150000000000002,0.001157768438049017,0.00038329596862962759
-7.1139999999999999,0.0011538008404251908,0.00038176362199806918
-7.1130000000000004,0.0011531395741545534,0.00038176362199806918
-7.1120000000000001,0.0011531395741545534,0.00038329596862962759
-7.1109999999999998,0.0011538008404251908,0.00038329596862962759
-7.1100000000000003,0.001155784639237104,0.00038329596862962759
-7.109,0.0011630585682141186,0.00038636066189274442
-7.1079999999999997,0.0011604135031315678,0.00038482831526118601
-7.1070000000000002,0.0011590909705902924,0.00038329596862962759
-7.1059999999999999,0.001157768438049017,0.00038329596862962759
-7.1050000000000004,0.0011564459055077418,0.00038329596862962759
-7.1040000000000001,0.0011465269114481764,0.00038023127536651071
-7.1029999999999998,0.0011313177872235096,0.00037563423547183557
-7.1020000000000003,0.0011372691836592488,0.00037716658210339388
-7.101,0.0011498332428013648,0.00038176362199806918
-7.0999999999999996,0.0011518170416132778,0.00038176362199806918
-7.0990000000000002,0.0011571071717783792,0.00038329596862962759
-7.0979999999999999,0.0011564459055077418,0.00038329596862962759
-7.0970000000000004,0.001155784639237104,0.00038329596862962759
-7.0960000000000001,0.0011584297043196548,0.00038329596862962759
-7.0949999999999998,0.0011590909705902924,0.00038329596862962759
-7.0940000000000003,0.001155784639237104,0.00038329596862962759
-7.093,0.0011531395741545534,0.00038176362199806918
-7.0919999999999996,0.0011531395741545534,0.00038176362199806918
-7.0910000000000002,0.0011538008404251908,0.00038329596862962759
-7.0899999999999999,0.001155784639237104,0.00038329596862962759
-7.0890000000000004,0.0011637198344847562,0.00038636066189274442
-7.0880000000000001,0.0011610747694022054,0.00038482831526118601
-7.0869999999999997,0.0011584297043196548,0.00038329596862962759
-7.0860000000000003,0.0011564459055077418,0.00038329596862962759
-7.085,0.0011551233729664664,0.00038329596862962759
-7.0839999999999996,0.0011498332428013648,0.00038176362199806918
-7.0830000000000002,0.0011465269114481764,0.00038023127536651071
-7.0819999999999999,0.0011478494439894518,0.00038023127536651071
-7.0810000000000004,0.0011498332428013648,0.00038176362199806918
-7.0800000000000001,0.0011524783078839156,0.00038176362199806918
-7.0789999999999997,0.0011617360356728432,0.00038482831526118601
-7.0780000000000003,0.0011597522368609302,0.00038482831526118601
-7.077,0.001157768438049017,0.00038329596862962759
-7.0759999999999996,0.0011564459055077418,0.00038329596862962759
-7.0750000000000002,0.001155784639237104,0.00038329596862962759
-7.0739999999999998,0.0011498332428013648,0.00038176362199806918
-7.0730000000000004,0.001134624118576698,0.00037563423547183557
-7.0720000000000001,0.0011352853848473358,0.00037563423547183557
-7.0709999999999997,0.001147188177718814,0.00038023127536651071
-7.0700000000000003,0.0011524783078839156,0.00038176362199806918
-7.069,0.0011571071717783792,0.00038329596862962759
-7.0679999999999996,0.0011564459055077418,0.00038329596862962759
-7.0670000000000002,0.001155784639237104,0.00038329596862962759
-7.0659999999999998,0.0011584297043196548,0.00038329596862962759
-7.0650000000000004,0.0011584297043196548,0.00038329596862962759
-7.0640000000000001,0.0011485107102600894,0.00038023127536651071
-7.0629999999999997,0.0011498332428013648,0.00038176362199806918
-7.0620000000000003,0.0011564459055077418,0.00038329596862962759
-7.0609999999999999,0.0011524783078839156,0.00038176362199806918
-7.0599999999999996,0.0011531395741545534,0.00038176362199806918
-7.0590000000000002,0.0011623973019434808,0.00038482831526118601
-7.0579999999999998,0.0011604135031315678,0.00038482831526118601
-7.0570000000000004,0.0011584297043196548,0.00038329596862962759
-7.056,0.0011571071717783792,0.00038329596862962759
-7.0549999999999997,0.0011564459055077418,0.00038329596862962759
-7.0540000000000003,0.0011504945090720024,0.00038023127536651071
-7.0529999999999999,0.0011313177872235096,0.00037563423547183557
-7.0519999999999996,0.0011359466511179734,0.00037563423547183557
-7.0510000000000002,0.0011491719765307272,0.00038023127536651071
-7.0499999999999998,0.0011518170416132778,0.00038176362199806918
-7.0490000000000004,0.0011571071717783792,0.00038329596862962759
-7.048,0.0011564459055077418,0.00038329596862962759
-7.0469999999999997,0.0011564459055077418,0.00038329596862962759
-7.0460000000000003,0.0011597522368609302,0.00038482831526118601
-7.0449999999999999,0.0011584297043196548,0.00038329596862962759
-7.0439999999999996,0.0011564459055077418,0.00038329596862962759
-7.0430000000000001,0.0011531395741545534,0.00038176362199806918
-7.0419999999999998,0.0011531395741545534,0.00038176362199806918
-7.0410000000000004,0.0011538008404251908,0.00038176362199806918
-7.04,0.0011551233729664664,0.00038329596862962759
-7.0389999999999997,0.0011637198344847562,0.00038482831526118601
-7.0380000000000003,0.0011617360356728432,0.00038482831526118601
-7.0369999999999999,0.0011590909705902924,0.00038482831526118601
-7.0359999999999996,0.0011571071717783792,0.00038329596862962759
-7.0350000000000001,0.0011564459055077418,0.00038329596862962759
-7.0339999999999998,0.0011511557753426402,0.00038176362199806918
-7.0330000000000004,0.0011458656451775388,0.00038023127536651071
-7.032,0.0011485107102600894,0.00038023127536651071
-7.0309999999999997,0.0011504945090720024,0.00038176362199806918
-7.0300000000000002,0.0011511557753426402,0.00038176362199806918
-7.0289999999999999,0.0011610747694022054,0.00038482831526118601
-7.0279999999999996,0.0011597522368609302,0.00038482831526118601
-7.0270000000000001,0.0011584297043196548,0.00038329596862962759
-7.0259999999999998,0.0011571071717783792,0.00038329596862962759
-7.0250000000000004,0.0011564459055077418,0.00038329596862962759
-7.024,0.0011518170416132778,0.00038176362199806918
