Format Version,1.21,Take Name,Start at scale pos v2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-04-09 02.50.22 PM,Total Frames in Take,856,Total Exported Frames,856,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
59,0.491667,391.029480,1658.699341,131.768600,87.014465,128.605240,72.159767,72.435158,31.862177,189.289581,189.373169,57.011158,-157.847885,135.417755,1330.819580,-631.244690,196.160477,685.786072,202.991577,91.901421,465.117126,-182.619873,148.848267,523.523926,170.891617,273.673401,705.380127,134.896103,149.259628,52.083057,-261.975647,328.962646,1343.365234,50.138084,236.068039,23.857925,158.399155,146.108536,424.426117,-115.775864,86.004150,387.871124,177.543777,170.057617,530.309082,-41.094967,243.722504,51.398773,-196.675552,215.312988,1505.198975,187.658966,41.008984,113.955559,-224.752640,215.675919,1358.313599,-640.338684,383.865845,1679.083252,-4.780791,310.438965,1760.394409,68.209900,98.787148,1343.756714,381.548584,99.457558,1344.892944,648.259094,83.811844,63.117378,-249.194885,117.386620,478.530762,169.448395,155.772797,411.808533,118.616470,165.809723,503.859589,37.590023,133.922638,546.126038,-177.993439,201.009216,698.379822,-181.425858,70.166931,406.100677,-193.397049,288.149078,1030.659424,153.665802,288.263458,1052.013428,-99.514442,125.624985,26.352121,210.752121,80.470718,1314.147705,462.855499,37.535488,101.650558,163.330505,125.737129,1363.048462,-308.579102,119.835487,1347.429077,-389.448364,51.105907,991.977966,41.777225,191.838303,29.514801,113.000587,82.746895,1310.053711,722.895630,254.326279,730.916382,-111.333687,162.303314,1313.015869,728.477173,-20.710396,70.036057,90.287895,114.903687,68.548126,-138.231552,229.350388,808.334412,-165.758392,240.968262,773.195618,190.321671,122.369797,50.843758,79.352783,,,,,,
60,0.500000,389.825226,1659.701172,131.795425,87.040169,128.603943,72.145851,72.427643,31.872541,189.298080,189.372177,57.000957,-157.850174,135.841476,1332.076172,-631.623413,196.441498,685.732544,202.903763,91.983734,465.117340,-182.642929,149.030624,523.497192,170.844696,273.933350,705.317139,134.745789,149.264542,52.084751,-261.984070,328.987885,1343.523315,50.133305,236.067200,23.859026,158.401825,146.208405,424.395325,-115.810928,86.151154,387.873108,177.532928,170.194672,530.291626,-41.170216,243.731827,51.382217,-196.676453,215.126648,1505.161865,187.684235,41.018494,113.947197,-224.747635,216.070572,1359.603516,-640.452942,382.527405,1680.032471,-4.750677,308.604706,1760.846436,68.256264,98.759483,1344.008911,381.799805,99.626297,1346.081177,648.534729,83.810722,63.122860,-249.197830,117.584015,478.511627,169.399536,155.898544,411.762299,118.589806,165.930634,503.837830,37.533161,134.007523,546.121643,-178.018921,201.092911,698.381714,-181.503189,70.237015,406.099945,-193.415344,288.440460,1030.633057,153.614761,288.338348,1052.154541,-99.578644,125.614716,26.364529,210.740555,80.433388,1314.537720,463.297028,37.553719,101.660576,163.301041,125.761345,1363.440918,-308.779877,119.923912,1348.029907,-389.702972,51.338989,991.923645,41.823696,191.848465,29.517294,112.990967,83.114662,1311.509521,723.408691,254.448502,730.930298,-111.420151,162.559540,1314.889526,728.847290,-20.707230,70.043823,90.287849,116.538979,67.971390,-137.665680,229.445129,808.320496,-165.833969,241.250687,773.148926,190.236145,122.377335,50.851868,79.352058,-23.169020,90.016602,-169.721085,,,
61,0.508333,388.637543,1660.704712,131.884140,87.048805,128.601837,72.136108,72.434677,31.884096,189.293488,189.380127,56.999474,-157.851288,136.307846,1333.351074,-631.889893,196.750763,685.684692,202.819824,92.054520,465.109406,-182.663727,149.220215,523.471985,170.787247,274.189667,705.269165,134.569321,149.272797,52.082142,-261.991699,328.997711,1343.659424,50.128765,236.073959,23.864662,158.393387,146.305145,424.391663,-115.872490,86.287552,387.853912,177.540863,170.340576,530.279175,-41.254162,243.746109,51.369583,-196.691025,214.928314,1505.118408,187.737167,41.026188,113.955559,-224.742203,216.582504,1360.894165,-640.509949,381.115601,1680.963501,-4.739253,306.781250,1761.285522,68.332375,98.646034,1344.303589,382.022125,99.811195,1347.313965,648.845093,83.814018,63.119278,-249.199432,117.763885,478.492676,169.380295,156.035400,411.733215,118.560555,166.066345,503.798004,37.488705,134.086731,546.116760,-178.037842,201.168182,698.402100,-181.591370,70.297791,406.105286,-193.438766,288.757416,1030.605957,153.575089,288.378357,1052.311523,-99.622566,125.621483,26.352129,210.726364,80.401085,1314.951538,463.745300,37.563522,101.667763,163.324814,125.757668,1363.887085,-308.965027,120.045792,1348.637817,-389.921082,51.579056,991.882996,41.883984,191.839127,29.508930,112.989326,83.503746,1313.095337,723.873779,254.572220,730.922241,-111.538200,163.044952,1316.472656,729.156982,-20.704746,70.048294,90.293350,116.527542,67.961319,-137.666779,229.519440,808.321899,-165.913437,241.543732,773.090454,190.147552,122.577812,50.786198,79.345863,,,,,,
62,0.516667,387.575226,1661.577881,131.910553,87.063057,128.591583,72.135719,72.433167,31.885956,189.293320,189.380554,57.003407,-157.848541,136.708878,1334.552490,-632.154175,197.063705,685.656494,202.715958,92.120903,465.112183,-182.686661,149.417038,523.440063,170.734894,274.442261,705.210632,134.405502,149.262955,52.086670,-261.980438,328.976715,1343.801880,50.142014,236.074890,23.856956,158.395752,146.397125,424.360016,-115.926071,86.441765,387.847321,177.527298,170.508194,530.262451,-41.351696,243.726852,51.376766,-196.688126,214.755188,1505.092285,187.785126,41.018291,113.953766,-224.741257,216.998093,1362.023560,-640.593506,379.818268,1681.837769,-4.645370,304.991394,1761.713257,68.431061,98.493561,1344.611084,382.234650,99.980911,1348.479614,649.122314,83.808975,63.119366,-249.205658,117.934608,478.480499,169.347183,156.167297,411.688507,118.515114,166.199509,503.755798,37.434593,134.154160,546.118347,-178.092987,201.240128,698.396484,-181.694336,70.352280,406.092651,-193.445709,289.065979,1030.603516,153.518951,288.384155,1052.477539,-99.691544,125.633942,26.346712,210.720764,80.275139,1315.465820,464.183990,37.567307,101.663826,163.328232,125.737579,1364.336792,-309.130493,120.135025,1349.248779,-390.139313,51.790920,991.823120,41.947758,191.831863,29.518423,112.983902,83.806572,1314.489624,724.322327,254.703110,730.916504,-111.657928,163.333038,1318.194092,729.490601,-20.707638,70.043533,90.303238,116.519806,67.971924,-137.675385,229.588837,808.334839,-166.004395,241.846283,773.046814,190.041870,122.569733,50.774570,79.350342,-23.167294,90.018341,-169.718872,,,
63,0.525000,386.470245,1662.548096,131.988022,87.073410,128.583878,72.122353,72.439262,31.879784,189.292267,189.383057,57.007320,-157.850113,137.115387,1335.707886,-632.477295,197.365143,685.597290,202.652130,92.191513,465.093842,-182.713669,149.650864,523.408508,170.656677,274.717377,705.159729,134.262390,149.257553,52.089741,-261.992950,329.002747,1343.907715,50.154568,236.073883,23.863186,158.391510,146.500061,424.338470,-115.979370,86.590424,387.828125,177.517731,170.704498,530.242676,-41.439861,243.730453,51.392620,-196.693069,214.580338,1505.074341,187.830338,41.011929,113.955711,-224.739441,217.519974,1363.128174,-640.659851,378.537048,1682.737427,-4.629486,303.217316,1762.089478,68.458023,98.323746,1344.897949,382.468384,100.115158,1349.615601,649.418762,83.810318,63.112251,-249.197174,118.123779,478.487335,169.314301,156.320877,411.645844,118.476158,166.370377,503.708832,37.386875,134.224640,546.122559,-178.134628,201.313004,698.404114,-181.824966,70.403931,406.093140,-193.452301,289.405182,1030.549316,153.449341,288.394958,1052.646606,-99.743538,125.618484,26.359161,210.721298,80.149933,1315.964600,464.591492,37.596432,101.675507,163.297256,125.688065,1364.779297,-309.291260,120.154747,1349.856445,-390.355194,52.000713,991.773193,42.018433,191.833710,29.507412,112.985207,84.167252,1316.031982,724.752197,254.806274,730.898010,-111.786423,163.670212,1319.666504,729.741150,-20.697731,70.046074,90.294907,116.541939,67.960724,-137.662521,229.642563,808.338379,-166.121246,242.135300,772.998230,189.946518,122.562691,50.768635,79.344093,,,,,,
64,0.533333,385.343964,1663.428223,132.015427,87.104874,128.570740,72.108696,72.444466,31.883209,189.293991,189.359116,56.999241,-157.855850,137.546555,1336.847656,-632.744751,197.668503,685.544922,202.561417,92.247185,465.101349,-182.738831,149.869446,523.386963,170.597229,274.970184,705.111206,134.137848,149.276367,52.071148,-261.992584,328.999664,1344.015503,50.167988,236.079437,23.854610,158.400223,146.603271,424.316437,-116.043144,86.754868,387.833740,177.519836,170.893738,530.207764,-41.529099,243.722397,51.388374,-196.694962,214.429810,1505.055908,187.869507,41.021561,113.955498,-224.745789,217.907211,1364.329224,-640.737427,377.397186,1683.530029,-4.581335,301.548065,1762.494141,68.551247,98.117035,1345.182373,382.729767,100.296005,1350.734253,649.643616,83.805763,63.124313,-249.198227,118.326202,478.489258,169.281570,156.469604,411.610260,118.448196,166.530838,503.667053,37.339905,134.297318,546.109192,-178.183594,201.372910,698.411194,-181.949173,70.452911,406.097992,-193.478348,289.698334,1030.527954,153.372314,288.378693,1052.793091,-99.795380,125.631470,26.367092,210.730011,79.981483,1316.434204,465.000275,37.600346,101.686600,163.296677,125.674919,1365.217285,-309.469666,120.167946,1350.461182,-390.568726,52.205704,991.691772,42.111073,191.828415,29.502272,112.970039,84.442398,1317.380005,725.200073,254.912552,730.897766,-111.943764,164.006348,1321.102783,729.999451,-20.684183,70.042572,90.282234,116.531487,67.965103,-137.670792,229.669983,808.355530,-166.252213,242.450806,772.957397,189.829102,122.580132,50.759377,79.333588,-23.150911,90.007500,-169.716019,,,
65,0.541667,384.197693,1664.250122,132.089447,87.117355,128.560776,72.106476,72.435822,31.894266,189.281006,189.368637,57.001617,-157.855530,137.926743,1337.870239,-632.969604,197.973846,685.494141,202.486649,92.310913,465.095306,-182.752365,150.093369,523.360291,170.526962,275.227417,705.081421,134.009979,149.261581,52.090725,-261.997467,329.000061,1344.111572,50.188114,236.079681,23.852055,158.389038,146.708618,424.289185,-116.105949,86.898010,387.830780,177.503265,171.096741,530.180115,-41.635551,243.723831,51.379417,-196.681946,214.328720,1505.021729,187.904099,41.016586,113.954453,-224.736847,218.325653,1365.407715,-640.802429,376.077362,1684.411621,-4.487455,299.838715,1762.891479,68.593414,97.908890,1345.483398,382.913330,100.388405,1351.806152,649.936218,83.809105,63.116150,-249.190872,118.511925,478.500885,169.254272,156.599609,411.576630,118.410797,166.692322,503.639282,37.290546,134.335403,546.100159,-178.239502,201.403000,698.421326,-182.091217,70.517448,406.096375,-193.473404,290.005920,1030.493774,153.294037,288.345856,1052.928711,-99.849045,125.633476,26.363136,210.719147,79.749390,1316.874878,465.381897,37.617691,101.696709,163.295670,125.715332,1365.628540,-309.605988,120.230629,1351.033936,-390.775146,52.404037,991.619629,42.181175,191.845428,29.496868,112.976044,84.816574,1318.766968,725.640503,254.977875,730.901550,-112.123398,164.269058,1322.472168,730.197815,-20.684120,70.047462,90.289917,116.498940,67.954376,-137.665344,229.702621,808.360168,-166.381531,242.776184,772.901062,189.713593,122.372902,50.806538,79.307640,-23.159214,90.025421,-169.717957,,,
66,0.550000,383.006592,1665.163208,132.193573,87.126503,128.547867,72.102974,72.450256,31.884787,189.260147,189.372101,57.000610,-157.849579,138.180542,1338.810791,-633.133179,198.246811,685.456238,202.422546,92.374107,465.094208,-182.763245,150.329239,523.328003,170.445221,275.471558,705.053162,133.896820,149.257278,52.082073,-262.000671,328.985718,1344.225342,50.223274,236.089844,23.843473,158.387009,146.813614,424.265717,-116.164017,87.039772,387.824402,177.494843,171.281219,530.152588,-41.729679,243.726974,51.383785,-196.688965,214.183502,1505.035522,187.946136,41.025219,113.952805,-224.726273,218.769028,1366.315674,-640.877380,374.939148,1685.128662,-4.341269,298.204132,1763.227905,68.626373,97.704193,1345.768311,383.086639,100.542320,1352.772705,650.165161,83.806267,63.120277,-249.198471,118.690987,478.502533,169.217575,156.735168,411.540009,118.374611,166.871262,503.594574,37.243031,134.404526,546.112244,-178.307541,201.436676,698.430420,-182.244476,70.552109,406.101501,-193.476532,290.299713,1030.495728,153.204544,288.319153,1053.058594,-99.916916,125.636292,26.381723,210.725342,79.552406,1317.380737,465.739563,37.641697,101.704094,163.297943,125.738098,1365.985840,-309.747925,120.336830,1351.458008,-390.946381,52.580009,991.526611,42.284885,191.842300,29.499659,112.965378,85.057419,1319.886963,726.033264,255.059631,730.912476,-112.298195,164.573044,1323.643555,730.397583,-20.667593,70.055710,90.282501,116.547409,67.953102,-137.653397,229.748306,808.387146,-166.522156,243.082962,772.855408,189.585831,122.367226,50.794411,79.308792,,,,,,
67,0.558333,382.025970,1665.933228,132.223846,87.165428,128.549530,72.097710,72.442467,31.898069,189.270340,189.363007,56.996700,-157.857391,138.547394,1339.739502,-633.318237,198.537628,685.439392,202.339386,92.427780,465.084564,-182.793549,150.552124,523.322754,170.340759,275.743622,705.016479,133.782257,149.261642,52.079723,-261.996918,328.955505,1344.325317,50.271160,236.082855,23.831245,158.384094,146.937775,424.254791,-116.231773,87.162590,387.815277,177.484970,171.476273,530.133606,-41.817291,243.720490,51.376724,-196.682251,214.037109,1505.043579,187.960236,41.028343,113.950005,-224.730164,219.160904,1367.245972,-640.950134,373.815216,1685.894409,-4.312066,296.552246,1763.555908,68.616364,97.536270,1346.096924,383.260101,100.695244,1353.722778,650.394775,83.802689,63.122875,-249.202408,118.848816,478.529053,169.169144,156.877304,411.509125,118.348473,167.017838,503.551239,37.192440,134.456924,546.117004,-178.376663,201.466232,698.450500,-182.374664,70.613632,406.099915,-193.479202,290.571960,1030.467285,153.122910,288.321838,1053.187866,-99.961990,125.650673,26.374809,210.717575,79.360367,1317.863159,466.089355,37.647881,101.724380,163.286102,125.789238,1366.310059,-309.859283,120.454361,1351.878784,-391.148712,52.757313,991.441467,42.344460,191.852081,29.490538,112.967842,85.319847,1321.133423,726.342285,255.131271,730.932800,-112.464432,164.909088,1324.746460,730.567017,-20.675663,70.068687,90.300949,114.914413,68.543732,-138.208893,229.779221,808.405273,-166.649353,243.425125,772.821045,189.453506,122.585297,50.736568,79.308502,-23.161978,90.014702,-169.672974,,,
68,0.566667,380.878326,1666.730347,132.368835,87.167229,128.532211,72.086899,72.437202,31.887289,189.268997,189.377075,56.993290,-157.862473,138.856339,1340.578735,-633.491455,198.833450,685.400513,202.256546,92.491623,465.084076,-182.817352,150.751129,523.295898,170.242584,276.010498,704.971130,133.677429,149.256897,52.084511,-261.998199,328.946106,1344.418457,50.328758,236.085892,23.830408,158.387573,147.062485,424.233673,-116.295967,87.276909,387.804718,177.463287,171.674713,530.118652,-41.913868,243.740646,51.370190,-196.688431,213.889130,1505.054321,187.985153,41.035660,113.956764,-224.708649,219.416718,1368.247314,-640.981018,372.684967,1686.608765,-4.253797,294.929749,1763.918213,68.625519,97.380150,1346.412842,383.433075,100.813278,1354.576294,650.671875,83.813652,63.120342,-249.186752,119.006432,478.539154,169.121292,156.999268,411.461670,118.305237,167.175156,503.528778,37.159275,134.508636,546.127625,-178.437546,201.507889,698.476135,-182.511429,70.669266,406.106720,-193.481094,290.825958,1030.455322,153.069412,288.340576,1053.333130,-99.998215,125.643326,26.373796,210.707489,79.159363,1318.338867,466.413300,37.634491,101.714859,163.281509,125.827614,1366.584351,-309.967010,120.580582,1352.289307,-391.291199,52.928623,991.346313,42.407089,191.844391,29.477997,112.963448,85.627792,1322.178467,726.694275,255.215195,730.950806,-112.629875,165.141068,1325.715698,730.765076,-20.660133,70.062202,90.300400,116.547264,67.957367,-137.658478,229.826569,808.438049,-166.772324,243.725357,772.774414,189.336838,122.586754,50.729332,79.307854,-23.156960,90.036011,-169.690811,,,
69,0.575000,379.638947,1667.601685,132.471878,87.187592,128.525986,72.074966,72.438255,31.911905,189.295166,189.371948,56.989578,-157.861084,139.173904,1341.370972,-633.633240,199.109299,685.364075,202.163742,92.558922,465.081238,-182.847061,150.933823,523.275574,170.150894,276.255280,704.935242,133.589554,149.275742,52.078487,-261.995331,328.902557,1344.531616,50.381859,236.090576,23.828386,158.381317,147.191833,424.223969,-116.369530,87.387955,387.815948,177.458572,171.877747,530.102173,-42.010300,243.745682,51.364052,-196.705521,213.753571,1505.061035,188.023209,41.033791,113.959579,-224.701630,219.638214,1369.140991,-641.021790,371.581085,1687.308350,-4.126060,293.392639,1764.233276,68.668320,97.249596,1346.737671,383.634460,100.997009,1355.401978,650.932434,83.809235,63.121609,-249.192398,119.143219,478.544861,169.063171,157.126022,411.416779,118.295288,167.309860,503.487885,37.127888,134.570587,546.131104,-178.481186,201.546936,698.500488,-182.637161,70.722740,406.119965,-193.492493,291.055359,1030.437622,152.999969,288.346649,1053.461060,-100.012024,125.652122,26.366701,210.708344,78.994148,1318.831787,466.716431,37.664570,101.716347,163.251251,125.895309,1366.825073,-310.072418,120.728638,1352.717041,-391.415436,53.083427,991.252747,42.466354,191.844864,29.481934,112.950401,85.824867,1323.119751,727.039429,255.296890,730.966064,-112.766090,165.421295,1326.521484,730.904907,-20.667477,70.064911,90.296555,116.541718,67.949638,-137.656235,229.876709,808.456177,-166.883087,243.989349,772.742676,189.238373,122.577660,50.719589,79.296211,,,,,,
70,0.583333,378.563629,1668.366455,132.582993,87.209244,128.521820,72.075897,72.446640,31.892557,189.264343,189.372330,56.999912,-157.861160,139.426926,1342.081421,-633.727051,199.359909,685.322205,202.089844,92.621651,465.086548,-182.872162,151.093491,523.264832,170.058502,276.492615,704.898804,133.504196,149.266235,52.090763,-262.003021,328.882324,1344.651245,50.435387,236.084518,23.836479,158.378250,147.310043,424.207703,-116.438469,87.497246,387.809479,177.435928,172.065308,530.093811,-42.079445,243.719070,51.376877,-196.687271,213.622559,1505.069092,188.072342,41.036522,113.956284,-224.707382,219.856140,1369.917969,-641.095703,370.508484,1688.006104,-4.005702,291.629242,1764.151489,68.307945,97.132835,1347.048462,383.823792,101.186752,1356.126099,651.160461,83.810783,63.118847,-249.197708,119.302132,478.551727,169.016953,157.235153,411.383606,118.255440,167.445755,503.452728,37.099533,134.623886,546.135498,-178.532730,201.617172,698.512756,-182.720490,70.780167,406.126862,-193.535812,291.286621,1030.421997,152.978043,288.342773,1053.578735,-100.021477,125.637306,26.377796,210.712631,78.843269,1319.333130,467.018127,37.662651,101.733406,163.268356,126.012627,1367.081421,-310.129456,120.888039,1353.106323,-391.512146,53.230755,991.162537,42.503807,191.844345,29.478228,112.947838,86.097992,1324.065308,727.357483,255.382477,730.980469,-112.877052,165.677628,1327.223022,731.080444,-20.668715,70.077339,90.295982,116.519455,67.942848,-137.647186,229.934341,808.472961,-166.975845,244.234818,772.712524,189.151657,122.592705,50.711262,79.296204,-23.152414,90.034401,-169.654785,,,
71,0.591667,377.524658,1669.166382,132.789063,87.206589,128.513962,72.056122,72.443451,31.899254,189.274399,189.369934,56.999393,-157.867310,139.674316,1342.764648,-633.842957,199.592499,685.281982,202.006775,92.686356,465.092438,-182.906738,151.232224,523.257324,169.998932,276.723114,704.856262,133.415817,149.257904,52.081837,-262.003571,328.863525,1344.779297,50.484604,236.095062,23.829086,158.380157,147.434814,424.207123,-116.508347,87.606293,387.886932,176.872620,172.245529,530.094910,-42.142612,243.727585,51.379284,-196.688339,213.491989,1505.085449,188.099731,41.033245,113.959969,-224.704391,220.052261,1370.613525,-641.127197,369.491882,1688.615967,-3.912951,290.166656,1764.418701,68.305069,96.983963,1347.346558,384.046478,101.300919,1356.794312,651.360535,83.815750,63.125885,-249.201233,119.434418,478.544708,168.972107,157.346527,411.351227,118.234863,167.578430,503.414459,37.070683,134.702728,546.138672,-178.588043,201.690460,698.532593,-182.787628,70.857491,406.137848,-193.537552,291.478699,1030.422729,152.956177,288.349091,1053.708374,-100.033195,125.625801,26.380285,210.701340,78.698219,1319.763062,467.312744,37.677265,101.740685,163.243301,126.112282,1367.303833,-310.158325,121.034348,1353.484131,-391.596252,53.372169,991.100342,42.519058,191.846695,29.476910,112.946892,86.390709,1324.940430,727.652649,255.488312,731.000000,-112.959732,165.881943,1327.961060,731.239746,-20.659883,70.073067,90.303757,116.521896,67.942528,-137.658630,230.018326,808.490234,-167.063507,244.431122,772.697327,189.075043,122.575966,50.709797,79.292053,,,,,,
72,0.600000,376.478363,1669.902466,132.920364,87.215034,128.512054,72.044632,72.441650,31.900532,189.268921,189.376831,56.994034,-157.859467,139.847000,1343.379639,-633.894653,199.769302,685.254578,201.961243,92.762726,465.093658,-182.924728,151.382858,523.239929,169.926285,276.912384,704.826294,133.346863,149.258438,52.092407,-262.001892,328.864380,1344.899902,50.539894,236.096466,23.823858,158.374924,147.543869,424.187073,-116.552071,87.696045,387.880280,176.870544,172.398239,530.096375,-42.198185,243.740128,51.363636,-196.706390,213.326645,1505.141724,188.138428,41.040134,113.961098,-224.702469,220.272766,1371.315430,-641.171082,368.542236,1689.264648,-3.786984,288.775085,1764.713745,68.232246,96.827560,1347.604492,384.254639,101.437737,1357.367310,651.526550,83.819283,63.131042,-249.203751,119.565674,478.551697,168.936096,157.443863,411.312103,118.202248,167.684479,503.379211,37.055923,134.792114,546.146423,-178.643204,201.751175,698.542664,-182.863861,70.944984,406.151794,-193.565048,291.676056,1030.416016,152.934601,288.365814,1053.835449,-100.025963,125.654190,26.371090,210.701477,78.599152,1320.084229,467.559418,37.679543,101.745018,163.253723,126.245796,1367.526001,-310.231415,121.186806,1353.816895,-391.680695,53.516041,991.032104,42.549366,191.842606,29.480333,112.940643,86.468277,1325.602539,727.905212,255.570404,731.003723,-113.038284,166.075668,1328.531372,731.345215,-20.669582,70.075325,90.290749,116.520721,67.948784,-137.670242,230.098907,808.511597,-167.140167,244.613022,772.674622,189.002457,122.570892,50.701462,79.291786,-23.138418,90.044144,-169.659256,,,
73,0.608333,375.337280,1670.630737,133.082977,87.217072,128.500122,72.052971,72.445259,31.904940,189.264923,189.369827,56.996784,-157.861038,139.985870,1343.955933,-634.014526,199.915512,685.231140,201.919785,92.857964,465.098969,-182.956161,151.513718,523.227783,169.885422,277.070435,704.799683,133.286285,149.247559,52.089909,-262.008148,328.838409,1345.024780,50.614082,236.085663,23.834063,158.377838,147.648178,424.188904,-116.603455,87.781158,387.776215,177.403183,172.518646,530.089111,-42.229504,243.725388,51.376144,-196.694962,213.196747,1505.210693,188.139969,41.034069,113.967644,-224.713013,220.420074,1372.007690,-641.242371,367.582184,1689.920288,-3.664428,287.186279,1765.053589,68.134422,96.750015,1347.849854,384.440979,101.552902,1357.827148,651.688110,83.816048,63.135201,-249.195892,119.676880,478.549805,168.908829,157.535431,411.279358,118.202614,167.804382,503.359619,37.035248,134.902176,546.147705,-178.686203,201.848206,698.556763,-182.916168,71.030403,406.149353,-193.593948,291.848083,1030.405151,152.954239,288.374054,1053.946045,-100.016167,125.631271,26.382557,210.713318,78.536774,1320.362061,467.789276,37.682289,101.743637,163.248749,126.385094,1367.729614,-310.304077,121.320145,1354.111694,-391.761444,53.643833,990.981323,42.550438,191.841202,29.472916,112.942856,86.636818,1326.217285,728.136047,255.648621,731.016418,-113.080994,166.292572,1328.994019,731.492737,-20.669781,70.077744,90.288292,116.528862,67.946304,-137.668304,230.200546,808.518372,-167.195099,244.756836,772.658447,188.963303,122.568588,50.705147,79.275146,,,,,,
74,0.616667,374.148468,1671.447510,133.227921,87.238319,128.502213,72.038490,72.448608,31.899981,189.257065,189.382462,56.997898,-157.862930,140.139969,1344.430054,-634.105896,200.053833,685.214966,201.881775,92.969795,465.091003,-182.980911,151.634491,523.213074,169.849808,277.205719,704.776367,133.231491,149.258453,52.097595,-262.003204,328.832031,1345.148560,50.678173,236.084076,23.841537,158.372681,147.744934,424.178680,-116.633026,87.868927,387.863922,176.836197,172.653549,530.078857,-42.268742,243.728683,51.380772,-196.698303,213.058060,1505.258911,188.146088,41.036903,113.968163,-224.708664,220.587494,1372.592651,-641.291443,366.600616,1690.546875,-3.460945,285.829132,1765.314819,68.131454,96.684296,1348.016357,384.574951,101.601746,1358.191040,651.818909,83.811165,63.135601,-249.195908,119.771004,478.557220,168.893677,157.612411,411.261597,118.185867,167.917923,503.329590,37.018246,135.005096,546.157043,-178.711777,201.967117,698.563110,-182.958084,71.127243,406.168060,-193.618591,291.995544,1030.406006,152.976425,288.439087,1054.051636,-99.981552,125.642387,26.376812,210.700745,78.543480,1320.568237,467.982269,37.688366,101.753532,163.240219,126.518173,1367.887329,-310.374176,121.421074,1354.372314,-391.852997,53.754620,990.937805,42.550449,191.844650,29.476812,112.939194,86.776154,1326.644165,728.277283,255.739532,731.009155,-113.125168,166.485504,1329.415161,731.595520,-20.661854,70.075996,90.271675,116.519913,67.949440,-137.657425,230.317856,808.528931,-167.233917,244.880768,772.651672,188.925751,122.589264,50.714844,79.272964,-23.131132,90.051788,-169.671600,,,
75,0.625000,373.141022,1672.093506,133.354355,87.242035,128.492691,72.032951,72.439758,31.905800,189.262314,189.378357,56.996216,-157.862701,140.277542,1344.887207,-634.162415,200.158020,685.203125,201.846848,93.070541,465.096375,-183.009323,151.723633,523.202271,169.832977,277.310242,704.767090,133.197006,149.257660,52.099339,-262.006042,328.825439,1345.271851,50.758850,236.091660,23.840229,158.365967,147.832382,424.172150,-116.646507,87.934120,387.844238,176.835022,172.768646,530.084534,-42.283779,243.724594,51.375690,-196.697250,212.881805,1505.307617,188.146347,41.043030,113.983932,-224.718048,220.680588,1373.143799,-641.326538,365.737274,1691.178467,-3.326636,284.423798,1765.567627,68.026352,96.654625,1348.126953,384.698853,101.645950,1358.436523,651.925903,83.816170,63.137859,-249.194458,119.846428,478.550110,168.893127,157.680069,411.238068,118.181778,168.004517,503.318085,37.015671,135.134903,546.156555,-178.744080,202.095749,698.565857,-182.979553,71.222603,406.164856,-193.647003,292.143982,1030.401001,153.027206,288.512146,1054.148560,-99.915962,125.646622,26.377512,210.696869,78.589783,1320.713135,468.148254,37.688183,101.747887,163.241974,126.630264,1368.038452,-310.463043,121.561035,1354.560425,-391.917175,53.878071,990.906555,42.542629,191.833435,29.478682,112.934448,86.934616,1326.940186,728.448669,255.831726,731.023865,-113.137108,166.550735,1329.811279,731.737366,-20.672821,70.070923,90.284271,116.560150,67.958893,-137.663300,230.439377,808.532776,-167.242416,244.987885,772.631592,188.899918,122.584953,50.699356,79.272049,,,,,,
